calendar_quarter,area_level,area_name,age_group,median,lower,upper
CY2005Q2,3,Chikwawa,40-44,0.12311602279085768,0.10595183538873361,0.14201284707337117
CY2005Q2,3,Chikwawa,45-49,0.053781154063635483,0.041545089383412594,0.06726693881594979
CY2006Q2,3,Chikwawa,15-19,0.1703581412369234,0.15759391005930387,0.1831796650824761
CY2006Q2,3,Chikwawa,20-24,0.25779834202139773,0.2411568299171287,0.27492985672570386
CY2006Q2,3,Chikwawa,25-29,0.24039932468458508,0.22349647785246876,0.257967569137287
CY2006Q2,3,Chikwawa,30-34,0.21787731479361144,0.2001649864625078,0.23595310418007687
CY2006Q2,3,Chikwawa,35-39,0.18300594685512692,0.16523202501821624,0.20057777642652333
CY2006Q2,3,Chikwawa,40-44,0.11706028320133192,0.10071451631686779,0.13449189008572807
CY2006Q2,3,Chikwawa,45-49,0.05086302296404427,0.039322839039387006,0.06379533789341423
CY2007Q2,3,Chikwawa,15-19,0.17176032419612564,0.15866414095154824,0.18499063257981596
CY2007Q2,3,Chikwawa,20-24,0.2615621169571962,0.24492969982603002,0.2786348582757982
CY2007Q2,3,Chikwawa,25-29,0.24404802440463497,0.22725486444771734,0.2619404635647481
CY2007Q2,3,Chikwawa,30-34,0.22184920817436518,0.20455998038852888,0.2399224595326497
CY2007Q2,3,Chikwawa,35-39,0.1881128693724592,0.17087013061090925,0.20605126274019667
CY2007Q2,3,Chikwawa,40-44,0.12066829318601238,0.10393159718363436,0.13780813595925578
CY2007Q2,3,Chikwawa,45-49,0.05255168881159564,0.040479395948706046,0.0650899495742455
CY2008Q2,3,Chikwawa,15-19,0.16565975324805815,0.15312406245499188,0.17802262540668218
CY2008Q2,3,Chikwawa,20-24,0.25651066544379275,0.24028801762732743,0.2729734038517073
CY2008Q2,3,Chikwawa,25-29,0.238769412661474,0.22262319345075562,0.25564192970503735
CY2008Q2,3,Chikwawa,30-34,0.2183162973769651,0.2011599302694861,0.23583476242830187
CY2008Q2,3,Chikwawa,35-39,0.18555915309489251,0.16835789120825953,0.20259565509123786
CY2008Q2,3,Chikwawa,40-44,0.11787687710396128,0.10160722126679653,0.13495367389462845
CY2008Q2,3,Chikwawa,45-49,0.05120866743520551,0.03957573693677481,0.06339876993500118
CY2009Q2,3,Chikwawa,15-19,0.15756906439227275,0.14572748049434767,0.16959743125022494
CY2009Q2,3,Chikwawa,20-24,0.2508009065556515,0.2348806607999473,0.2670065512820561
CY2009Q2,3,Chikwawa,25-29,0.23391561282078938,0.2174188182053817,0.24956753778151333
CY2009Q2,3,Chikwawa,30-34,0.21607322644057148,0.1989015821788951,0.2336343178504779
CY2009Q2,3,Chikwawa,35-39,0.18244463409064554,0.1652329660812663,0.1994587882519036
CY2009Q2,3,Chikwawa,40-44,0.11321170147244983,0.09783036635116729,0.1295235192998944
CY2009Q2,3,Chikwawa,45-49,0.04881234628744367,0.038043312449847176,0.060510683835371705
CY2010Q2,3,Chikwawa,15-19,0.15633997877121147,0.1443711554942373,0.16871776828119472
CY2010Q2,3,Chikwawa,20-24,0.24893695226829493,0.23256269311860406,0.26540460417223066
CY2010Q2,3,Chikwawa,25-29,0.22826783676821516,0.21211035057815483,0.2454870873253742
CY2010Q2,3,Chikwawa,30-34,0.20668100374686438,0.19071674019208917,0.22426021022888776
CY2010Q2,3,Chikwawa,35-39,0.16876406601412058,0.153118276534005,0.1852402761871887
CY2010Q2,3,Chikwawa,40-44,0.10340300088596206,0.0894271383660785,0.11843549022430376
CY2010Q2,3,Chikwawa,45-49,0.044418413946866214,0.034521420130607695,0.05525820237140968
CY2011Q2,3,Chikwawa,15-19,0.15604237731249432,0.14284611030410257,0.1697970778691907
CY2011Q2,3,Chikwawa,20-24,0.24587280858446253,0.2283348386564265,0.2640862681255458
CY2011Q2,3,Chikwawa,25-29,0.2241928675299627,0.20628151045281443,0.24201615296892823
CY2011Q2,3,Chikwawa,30-34,0.20054221973125358,0.1829765621237715,0.2179965217550433
CY2011Q2,3,Chikwawa,35-39,0.15979403915062068,0.14377381272362325,0.17611203750559404
CY2011Q2,3,Chikwawa,40-44,0.09705532314445378,0.08378634221029999,0.1115394506678416
CY2011Q2,3,Chikwawa,45-49,0.041909605490093926,0.032412214048322605,0.05229464339025436
CY2012Q2,3,Chikwawa,15-19,0.15795129537564484,0.14508781039694,0.17134999145742388
CY2012Q2,3,Chikwawa,20-24,0.24896454769703358,0.2314961830635256,0.26717644072870445
CY2012Q2,3,Chikwawa,25-29,0.22418147577779018,0.20641886298856138,0.24218371427410385
CY2012Q2,3,Chikwawa,30-34,0.19626121567007726,0.17991211669305124,0.21359386021959653
CY2012Q2,3,Chikwawa,35-39,0.15565780306414723,0.13985752119408604,0.17190430369115148
CY2012Q2,3,Chikwawa,40-44,0.09440528422075031,0.08130656908544741,0.1084056445557645
CY2012Q2,3,Chikwawa,45-49,0.04101712391048332,0.031617690264912776,0.05087410413594508
CY2013Q2,3,Chikwawa,15-19,0.14874454490273167,0.1364015866064996,0.16188864334823883
CY2013Q2,3,Chikwawa,20-24,0.23337541175202425,0.21629875911144777,0.25095760100335285
CY2013Q2,3,Chikwawa,25-29,0.20835988384858847,0.1923635734685935,0.22485981542715222
CY2013Q2,3,Chikwawa,30-34,0.18286514822644678,0.1669900184099267,0.19868938467273375
CY2013Q2,3,Chikwawa,35-39,0.1448400870444443,0.13017713596136044,0.16020870452060787
CY2013Q2,3,Chikwawa,40-44,0.08692309593690602,0.0747283500422118,0.10031399785785712
CY2013Q2,3,Chikwawa,45-49,0.03758433685317566,0.029135071595546364,0.04678529603070174
CY2014Q2,3,Chikwawa,15-19,0.14820077953882874,0.13512108097405218,0.16178403160146965
CY2014Q2,3,Chikwawa,20-24,0.22701654316051093,0.20904879839937413,0.24534972929963278
CY2014Q2,3,Chikwawa,25-29,0.20043179072967926,0.18374135132823066,0.2166320621033535
CY2014Q2,3,Chikwawa,30-34,0.17348913721004738,0.15784952171355532,0.18956799435403232
CY2014Q2,3,Chikwawa,35-39,0.1355744864215475,0.12177057092401485,0.15021398849266115
CY2014Q2,3,Chikwawa,40-44,0.08107017947776202,0.06938687032615881,0.09349877858159014
CY2014Q2,3,Chikwawa,45-49,0.03479319704964105,0.026652836471662694,0.04368703567471227
CY2015Q2,3,Chikwawa,15-19,0.14484159137921715,0.13131094028449194,0.15953583496640775
CY2015Q2,3,Chikwawa,20-24,0.2179170076601485,0.19936342258739775,0.23718277175212982
CY2015Q2,3,Chikwawa,25-29,0.1911026278033915,0.17382935754248746,0.20825570956485184
CY2015Q2,3,Chikwawa,30-34,0.16508298984776937,0.14949642209135108,0.18128591480508063
CY2015Q2,3,Chikwawa,35-39,0.12838358706448014,0.11431645078845787,0.14341333972160858
CY2015Q2,3,Chikwawa,40-44,0.07738506078771346,0.06602541554401727,0.08953829151293687
CY2015Q2,3,Chikwawa,45-49,0.03316224045922612,0.025393807940401913,0.04181989656641345
CY2016Q2,3,Chikwawa,15-19,0.14553364185699263,0.1277716082913059,0.16433868444706512
CY2016Q2,3,Chikwawa,20-24,0.21943288075581768,0.19499893731107784,0.2451777240134693
CY2016Q2,3,Chikwawa,25-29,0.19299792453451134,0.1705288638968775,0.21536024662391778
CY2016Q2,3,Chikwawa,30-34,0.16598113833482248,0.14647734704560897,0.18596192358077215
CY2016Q2,3,Chikwawa,35-39,0.12926347517327907,0.11209583107719763,0.1468743932652326
CY2016Q2,3,Chikwawa,40-44,0.07874790147854326,0.06547762940457444,0.09241224729685765
CY2016Q2,3,Chikwawa,45-49,0.03374131403785478,0.02557998364806468,0.04290973600786733
CY2017Q2,3,Chikwawa,15-19,0.14863711339740526,0.1217941921221641,0.17688953993386172
CY2017Q2,3,Chikwawa,20-24,0.22476016518918934,0.18611816865949227,0.2656281871066167
CY2017Q2,3,Chikwawa,25-29,0.1974206935473219,0.16419313045087963,0.23363060685817616
CY2017Q2,3,Chikwawa,30-34,0.17104542602793502,0.14159775564925078,0.20233432156273365
CY2017Q2,3,Chikwawa,35-39,0.13287672866339173,0.10993724593070758,0.15916702463957189
CY2017Q2,3,Chikwawa,40-44,0.08176817953281196,0.06535897024232154,0.09986069621594992
CY2017Q2,3,Chikwawa,45-49,0.035447245777213754,0.0258331510174179,0.046053922218383544
CY2018Q2,3,Chikwawa,15-19,0.15093638103718898,0.11962206907454809,0.18646533317982922
CY2018Q2,3,Chikwawa,20-24,0.22869875689888214,0.18388029272696138,0.28041787495291887
CY2018Q2,3,Chikwawa,25-29,0.20257555234114583,0.16280461899576051,0.24693333087732208
CY2018Q2,3,Chikwawa,30-34,0.17649809510642422,0.14013461906861496,0.21469771935503773
CY2018Q2,3,Chikwawa,35-39,0.1383689295643031,0.10934717032941807,0.1695406362966357
CY2018Q2,3,Chikwawa,40-44,0.08545920747165335,0.06542648601959691,0.10678564863783313
CY2018Q2,3,Chikwawa,45-49,0.03712665704692715,0.025939619810591407,0.0491861625408047
CY2019Q2,3,Chikwawa,15-19,0.154069039755327,0.11755470129020988,0.1935448333110541
CY2019Q2,3,Chikwawa,20-24,0.23310862440812502,0.18117599621590166,0.2926859957228545
CY2019Q2,3,Chikwawa,25-29,0.20809504465316003,0.16156385411805738,0.25780225618476116
CY2019Q2,3,Chikwawa,30-34,0.18008322329003734,0.13858720448247577,0.22578492000974584
CY2019Q2,3,Chikwawa,35-39,0.1417144806307094,0.10946322383273469,0.17780722698790505
CY2019Q2,3,Chikwawa,40-44,0.087882583293343,0.06657164024239617,0.11183090273825233
CY2019Q2,3,Chikwawa,45-49,0.03852797065931601,0.026675367459277018,0.05131560678922068
CY2020Q2,3,Chikwawa,15-19,0.15515474067919,0.11530029751980991,0.19880559926552638
CY2020Q2,3,Chikwawa,20-24,0.23557195678312007,0.17868516034709592,0.30096658744554033
CY2020Q2,3,Chikwawa,25-29,0.21074435573433473,0.15980841265177548,0.26591003421527365
CY2020Q2,3,Chikwawa,30-34,0.18254220220305675,0.13685255232962,0.2335829776864122
CY2020Q2,3,Chikwawa,35-39,0.14409352929096864,0.10847976542733355,0.18438559081838707
CY2020Q2,3,Chikwawa,40-44,0.09035486319008282,0.06631435317878616,0.11640260995886885
CY2020Q2,3,Chikwawa,45-49,0.03911341895188189,0.026581988441614614,0.05351114666206971
CY2000Q2,3,Nsanje,15-19,0.18553350246033534,0.16952236856240868,0.20211534332791573
CY2000Q2,3,Nsanje,20-24,0.3060636263060492,0.2826326345425791,0.32976610125079436
CY2000Q2,3,Nsanje,25-29,0.29314145420120874,0.2689410906625979,0.31738209764822395
CY2000Q2,3,Nsanje,30-34,0.24716904039819368,0.22522139903678573,0.2701637281317913
CY2000Q2,3,Nsanje,35-39,0.2131425743244038,0.19133929170498143,0.23615801939027647
CY2000Q2,3,Nsanje,40-44,0.14361442242568542,0.12404166512152076,0.1638464772386049
CY2000Q2,3,Nsanje,45-49,0.06424849675717449,0.05046202588264523,0.0790877714950649
CY2001Q2,3,Nsanje,15-19,0.16701138166224516,0.15294952866664063,0.18175532277343354
CY2001Q2,3,Nsanje,20-24,0.27119093427153806,0.2505415380829774,0.2928762973431601
CY2001Q2,3,Nsanje,25-29,0.2602365599018699,0.23918948276247556,0.2823596165634987
CY2001Q2,3,Nsanje,30-34,0.22402633838870628,0.20383171822256888,0.24495851406390326
CY2001Q2,3,Nsanje,35-39,0.19522345450263545,0.17480030365232826,0.21588499773646266
CY2001Q2,3,Nsanje,40-44,0.1301693389809791,0.11231076147256598,0.1493023138772335
CY2001Q2,3,Nsanje,45-49,0.057870107980854166,0.045654313106635966,0.07150161440015629
CY2002Q2,3,Nsanje,15-19,0.1522160502630659,0.1397855899890468,0.16514168286296807
CY2002Q2,3,Nsanje,20-24,0.25076884357802115,0.23267088559360033,0.26878412911894606
CY2002Q2,3,Nsanje,25-29,0.2443938786997544,0.22510332068057679,0.2643956759652519
CY2002Q2,3,Nsanje,30-34,0.21274348320721456,0.19487362617808285,0.23078058899305348
CY2002Q2,3,Nsanje,35-39,0.18571686168256651,0.16707053425201224,0.20440359121434437
CY2002Q2,3,Nsanje,40-44,0.12265047537234931,0.10663491821897851,0.14019894658487098
CY2002Q2,3,Nsanje,45-49,0.05448448980780748,0.04293973453040077,0.06686186433625313
CY2003Q2,3,Nsanje,15-19,0.1871755987804773,0.17237366349705321,0.20223979975755693
CY2003Q2,3,Nsanje,20-24,0.3053714825097668,0.2845847034270587,0.32758777467210604
CY2003Q2,3,Nsanje,25-29,0.2939265627350303,0.27147295112016023,0.3163169685520807
CY2003Q2,3,Nsanje,30-34,0.25238016776546857,0.23203018071729664,0.27364087305917706
CY2003Q2,3,Nsanje,35-39,0.2179063544004981,0.1970843072825115,0.24031444727160248
CY2003Q2,3,Nsanje,40-44,0.14153566332944706,0.12282346994920007,0.16135658060731067
CY2003Q2,3,Nsanje,45-49,0.06190072766755451,0.04894043385976596,0.07596731780802404
CY2004Q2,3,Nsanje,15-19,0.18839258262808123,0.17300660685388214,0.20437385649960743
CY2004Q2,3,Nsanje,20-24,0.30629780089000785,0.28531804317126047,0.3286029467335389
CY2004Q2,3,Nsanje,25-29,0.3010819937389929,0.2786340006521351,0.3249978297684895
CY2004Q2,3,Nsanje,30-34,0.26268906392799696,0.24010292505470945,0.2846248891104624
CY2004Q2,3,Nsanje,35-39,0.2282959163381138,0.2056526745187048,0.2509280829365512
CY2004Q2,3,Nsanje,40-44,0.1445082897917795,0.1261988929574689,0.16476759625486298
CY2004Q2,3,Nsanje,45-49,0.06246947139535978,0.0497439238810653,0.07677182218645986
CY2005Q2,3,Nsanje,15-19,0.17686934088598302,0.16235163599204308,0.19281590147452912
CY2005Q2,3,Nsanje,20-24,0.2854157472877423,0.26579760156818644,0.30647634002422874
CY2005Q2,3,Nsanje,25-29,0.27713081156339003,0.2566991396649501,0.29956101996525747
CY2005Q2,3,Nsanje,30-34,0.24173251491875855,0.22132902442104063,0.2618847729067584
CY2005Q2,3,Nsanje,35-39,0.20997161185311913,0.18964703859569793,0.23134847679839549
CY2005Q2,3,Nsanje,40-44,0.13207937809358727,0.1148164209835882,0.15067746460816406
CY2005Q2,3,Nsanje,45-49,0.05692120229958884,0.04520729322860144,0.07044008965251893
CY2006Q2,3,Nsanje,15-19,0.1653734862230044,0.15161439203544064,0.17966788200446232
CY2006Q2,3,Nsanje,20-24,0.2647613162102974,0.24596111002572996,0.2835600442589532
CY2006Q2,3,Nsanje,25-29,0.25749598417687214,0.2378698451510059,0.2766733444123943
CY2006Q2,3,Nsanje,30-34,0.2243772697373817,0.20650863836832153,0.2433940189032955
CY2006Q2,3,Nsanje,35-39,0.19826215339877423,0.17926675947761433,0.21747546599877376
CY2006Q2,3,Nsanje,40-44,0.12443190655169284,0.10778072973629307,0.14220777603757037
CY2006Q2,3,Nsanje,45-49,0.05382309007811251,0.04227531326058183,0.06649559056415567
CY2007Q2,3,Nsanje,15-19,0.16931408925003844,0.15611360233031926,0.1828120400818762
CY2007Q2,3,Nsanje,20-24,0.2724743188097761,0.2542216135777692,0.29074507657055393
CY2007Q2,3,Nsanje,25-29,0.26475703138206563,0.24596178596398,0.28458447927073094
CY2007Q2,3,Nsanje,30-34,0.232484595330854,0.2144262808919991,0.2507211873580337
CY2007Q2,3,Nsanje,35-39,0.20709209464831732,0.18741504342401671,0.22753618224025907
CY2007Q2,3,Nsanje,40-44,0.12998413731594516,0.1130565905113248,0.14756592025696277
CY2007Q2,3,Nsanje,45-49,0.05579168300203124,0.044229511220874644,0.06872978371014699
CY2008Q2,3,Nsanje,15-19,0.1607044802119808,0.1480990383850635,0.1735076311544273
CY2008Q2,3,Nsanje,20-24,0.2628451056883816,0.24511491428910656,0.28110240966971484
CY2008Q2,3,Nsanje,25-29,0.25500778648457234,0.23716988507743283,0.27352046428422183
CY2008Q2,3,Nsanje,30-34,0.2250793010779189,0.2070730356347698,0.243412395402971
CY2008Q2,3,Nsanje,35-39,0.20061191155944114,0.18245523293298274,0.21956247750314864
CY2008Q2,3,Nsanje,40-44,0.12531779253259234,0.10923099279777179,0.14187269328743532
CY2008Q2,3,Nsanje,45-49,0.053784820448397316,0.0427318576520566,0.0657409474144717
CY2009Q2,3,Nsanje,15-19,0.15418191345192767,0.1419398116600932,0.1671089391095695
CY2009Q2,3,Nsanje,20-24,0.2593886620325341,0.24181534239001357,0.2772286732151157
CY2009Q2,3,Nsanje,25-29,0.2514092063624134,0.23362673380367477,0.2694399272030151
CY2009Q2,3,Nsanje,30-34,0.22476581960170455,0.20677927892648154,0.24310885483929393
CY2009Q2,3,Nsanje,35-39,0.1991853032312803,0.18074528458783565,0.21800718144929934
CY2009Q2,3,Nsanje,40-44,0.12160141848946535,0.10555425270327995,0.13801894953747573
CY2009Q2,3,Nsanje,45-49,0.05212350862692795,0.041174550852872804,0.06365008211982286
CY2010Q2,3,Nsanje,15-19,0.1541880871774789,0.14197599101346708,0.16711947584886266
CY2010Q2,3,Nsanje,20-24,0.25894824834538677,0.2407911423708923,0.2779910849189554
CY2010Q2,3,Nsanje,25-29,0.24761522120666007,0.2300688055955426,0.26648238294467225
CY2010Q2,3,Nsanje,30-34,0.21702153750828723,0.1998496863666118,0.23480461103629893
CY2010Q2,3,Nsanje,35-39,0.18670122868203604,0.16845108537502124,0.2042845591276779
CY2010Q2,3,Nsanje,40-44,0.11164343024885523,0.096959724496821,0.1273871071694373
CY2010Q2,3,Nsanje,45-49,0.04760187866352067,0.03778437349012213,0.05839816204481897
CY2011Q2,3,Nsanje,15-19,0.15500392529864943,0.14166527587154198,0.16920900548962287
CY2011Q2,3,Nsanje,20-24,0.25821568273763185,0.23910568887004738,0.2776154232418495
CY2011Q2,3,Nsanje,25-29,0.24482284430193085,0.22574825436103926,0.2642641286655978
CY2011Q2,3,Nsanje,30-34,0.21093542001770627,0.19326466764498024,0.22985152623106403
CY2011Q2,3,Nsanje,35-39,0.17690442962519637,0.15947568265991868,0.1955381509960945
CY2011Q2,3,Nsanje,40-44,0.10560963567380344,0.09181373699661591,0.12047168891368265
CY2011Q2,3,Nsanje,45-49,0.04536341259117224,0.03568294533178854,0.05568897890354684
CY2012Q2,3,Nsanje,15-19,0.1562351095215765,0.14246681496091498,0.17101035975011017
CY2012Q2,3,Nsanje,20-24,0.2602089671906678,0.24062348285386626,0.2807756304398139
CY2012Q2,3,Nsanje,25-29,0.2440605484799214,0.22501204772526512,0.26351143721153963
CY2012Q2,3,Nsanje,30-34,0.20670197442534677,0.18929275453924976,0.22437540581508875
CY2012Q2,3,Nsanje,35-39,0.17182323112305126,0.15497292763143,0.18952260958058548
CY2012Q2,3,Nsanje,40-44,0.10233786325552216,0.08870942227799045,0.11671049664845709
CY2012Q2,3,Nsanje,45-49,0.04386782831240141,0.03453766218562565,0.05415382003856915
CY2013Q2,3,Nsanje,15-19,0.1474677320666275,0.13447609708774882,0.16116337444477524
CY2013Q2,3,Nsanje,20-24,0.24413697399841022,0.22528864661920353,0.26335874343056276
CY2013Q2,3,Nsanje,25-29,0.2268904035264772,0.20929479910139132,0.24521075857477825
CY2013Q2,3,Nsanje,30-34,0.1922500625232914,0.17567664781801953,0.2088799111458766
CY2013Q2,3,Nsanje,35-39,0.16005530876427065,0.14363715860498238,0.1774424188187097
CY2013Q2,3,Nsanje,40-44,0.09423814966866556,0.08178656216366129,0.10778050330970099
CY2013Q2,3,Nsanje,45-49,0.04034610918538045,0.03181933186445467,0.049845666147499634
CY2014Q2,3,Nsanje,15-19,0.1462825177055161,0.13242496002527987,0.1607924507095902
CY2014Q2,3,Nsanje,20-24,0.2366669254209349,0.21726981014135763,0.25633754441718826
CY2014Q2,3,Nsanje,25-29,0.21695311999011258,0.1992650551461117,0.23538373439825266
CY2014Q2,3,Nsanje,30-34,0.18162043271301365,0.16534137579640587,0.19872830247090398
CY2014Q2,3,Nsanje,35-39,0.149625880027215,0.13358937917012753,0.16622102048173876
CY2014Q2,3,Nsanje,40-44,0.08749888527305869,0.07524930969948485,0.10059711124652704
CY2014Q2,3,Nsanje,45-49,0.03727424975884307,0.028990400281090192,0.04640706151663472
CY2015Q2,3,Nsanje,15-19,0.1439160552096495,0.12902356326786432,0.1591904206817296
CY2015Q2,3,Nsanje,20-24,0.22799571066531427,0.20783278597976715,0.2486589500779682
CY2015Q2,3,Nsanje,25-29,0.20765843360896924,0.18960732031517957,0.22650202901650485
CY2015Q2,3,Nsanje,30-34,0.17366200616181585,0.15689508652368914,0.19087435570371694
CY2015Q2,3,Nsanje,35-39,0.1421934902555422,0.12602469727144738,0.15894326838388356
CY2015Q2,3,Nsanje,40-44,0.0838636594774673,0.07157847772555452,0.09695614046726174
CY2015Q2,3,Nsanje,45-49,0.03576977093118946,0.02758789696241435,0.044713058053176526
CY2016Q2,3,Nsanje,15-19,0.14440090163809033,0.12589320943433455,0.16367677561908386
CY2016Q2,3,Nsanje,20-24,0.22950904893564378,0.20307983847173564,0.2574360273731549
CY2016Q2,3,Nsanje,25-29,0.20960718579422366,0.18610438460379297,0.23430983606321715
CY2016Q2,3,Nsanje,30-34,0.1742093016374121,0.15338953087142654,0.1962875337568598
CY2016Q2,3,Nsanje,35-39,0.1428617980837201,0.12368201092021186,0.16274021944197647
CY2016Q2,3,Nsanje,40-44,0.08520479675737229,0.07085933806663099,0.10029617893342317
CY2016Q2,3,Nsanje,45-49,0.03634656863944325,0.027615679286967496,0.04610687842991967
CY2017Q2,3,Nsanje,15-19,0.14774955873913487,0.12015610280974122,0.17594057935524865
CY2017Q2,3,Nsanje,20-24,0.23419013476828368,0.19516661896361404,0.2772918000287038
CY2017Q2,3,Nsanje,25-29,0.21578486167489236,0.1794498457035124,0.2540196878091239
CY2017Q2,3,Nsanje,30-34,0.1791781572147802,0.148633160429441,0.21319642446438888
CY2017Q2,3,Nsanje,35-39,0.14816679337191788,0.12198738868237956,0.17559754942775824
CY2017Q2,3,Nsanje,40-44,0.08935559440204667,0.07082404663331951,0.1082767400267452
CY2017Q2,3,Nsanje,45-49,0.03821067096165434,0.02778514025410732,0.04963088497994729
CY2018Q2,3,Nsanje,15-19,0.151007417031081,0.11815180541178996,0.1856644266606355
CY2018Q2,3,Nsanje,20-24,0.2409393476967352,0.19251746441709564,0.2935714396760466
CY2018Q2,3,Nsanje,25-29,0.2220374900448348,0.1778809554959645,0.26902176141969436
CY2018Q2,3,Nsanje,30-34,0.18481700499789094,0.1477582402575984,0.225997340041082
CY2018Q2,3,Nsanje,35-39,0.15347726904570114,0.12161525202409755,0.18704610426922247
CY2018Q2,3,Nsanje,40-44,0.09253008125675741,0.07124207031398051,0.11555786145816706
CY2018Q2,3,Nsanje,45-49,0.04007233953160105,0.028406532460557854,0.05249218541130503
CY2019Q2,3,Nsanje,15-19,0.15157740017000668,0.1161284265331529,0.1923412917348481
CY2019Q2,3,Nsanje,20-24,0.2446075930498248,0.1902933699314976,0.3052576363137359
CY2019Q2,3,Nsanje,25-29,0.2262529249785979,0.1771313128237498,0.2797589434453206
CY2019Q2,3,Nsanje,30-34,0.18915089251623968,0.14687204796026182,0.23627562172375272
CY2019Q2,3,Nsanje,35-39,0.15752458950474602,0.1220364176144195,0.19551726493214042
CY2019Q2,3,Nsanje,40-44,0.09611884849311572,0.07216949413093711,0.12122301648673368
CY2019Q2,3,Nsanje,45-49,0.04144706926192164,0.028885848667068593,0.05507232768618323
CY2020Q2,3,Nsanje,15-19,0.15252141702725003,0.11434464816746417,0.19758032365016728
CY2020Q2,3,Nsanje,20-24,0.24757657685662982,0.1882867823232816,0.3141656637966755
CY2020Q2,3,Nsanje,25-29,0.22910690003155276,0.1757201777787305,0.2888481072679698
CY2020Q2,3,Nsanje,30-34,0.19179809638594658,0.14506905168432432,0.2451484113450113
CY2020Q2,3,Nsanje,35-39,0.1607545595898664,0.12100945852133488,0.20331776253106892
CY2020Q2,3,Nsanje,40-44,0.09824781023264484,0.0720284684860555,0.12640357382837655
CY2020Q2,3,Nsanje,45-49,0.042479719872609435,0.028808790893326164,0.05757142358870186
CY2000Q2,3,Neno,15-19,0.20425934173110555,0.18512835846658585,0.2251491076708189
CY2000Q2,3,Neno,20-24,0.33387337461725075,0.30433543513021927,0.36513812353369063
CY2000Q2,3,Neno,25-29,0.2957678866984712,0.2685455505753378,0.3246921254902788
CY2000Q2,3,Neno,30-34,0.2479660526639283,0.22265837014695752,0.2733368573195508
CY2000Q2,3,Neno,35-39,0.18200520900747771,0.16084741226718324,0.204317597718578
CY2000Q2,3,Neno,40-44,0.10539315164318186,0.08739866920959234,0.12344942787034806
CY2000Q2,3,Neno,45-49,0.04342292257908982,0.03271568775750582,0.054924037718508255
CY2001Q2,3,Neno,15-19,0.18299624275319287,0.16658671079643292,0.2003472402985461
CY2001Q2,3,Neno,20-24,0.2944252970730975,0.2701342197719988,0.3196967732171022
CY2001Q2,3,Neno,25-29,0.26184762596876443,0.2383508748870345,0.2856261712335389
CY2001Q2,3,Neno,30-34,0.22260544048128555,0.2014592030121864,0.24457690112555047
